,A_an4,fMs_an4,avg_FabsavgH_an4,C_an4,CnnC_an4,A_diff,fMs_diff,avg_FabsavgH_diff,C_diff,CnnC_diff,nnG_favg_diff,nnG_fmax_diff,da_len_w_an4_l,da_len_w_an4_r,da_len_w_an4_opp,da_len_w_diff_l,da_len_w_diff_r,da_len_w_diff_opp,rfvect_disttwin_an4
2208,101.215,6.947,0.069,4.0,-2.375,-3.504,-0.656,0.187,0.0,-1.875,-1.167,-8.0,143.597,100.246,123.488,-31.978,9.783,17.186,0.373
2209,3151.264,148.531,0.047,4.0,-5.75,-81.441,-69.718,0.856,10.0,11.528,-2.833,-8.0,116.137,114.916,126.812,2.289,26.724,-5.444,0.128
2210,1120.975,39.553,0.035,7.0,1.429,-76.909,19.136,-0.249,4.0,2.988,-1.556,-8.0,125.112,106.683,140.605,-11.356,-0.005,1.686,0.001
2211,144.272,5.078,0.035,7.0,0.5,47.909,1.704,0.036,0.0,-1.714,-0.167,-1.0,136.919,135.578,116.69,-21.407,19.833,-9.253,0.073
2212,210.013,10.539,0.05,7.0,0.0,34.284,0.285,0.008,-3.0,-4.625,-1.429,-3.0,125.239,129.001,105.76,-3.562,9.295,10.085,0.188
2213,420.143,30.651,0.073,13.0,6.318,-28.2,6.683,-0.237,-4.0,-4.604,-2.462,-10.0,95.405,133.262,124.836,15.177,-3.621,-9.469,0.222
2214,49.452,12.185,0.246,9.0,3.0,40.253,-5.944,-0.148,-4.0,-4.75,-0.545,-3.0,100.269,159.738,99.992,24.352,-49.959,30.261,0.198
2215,110.256,6.186,0.056,7.0,1.4,-31.808,0.557,-0.018,-3.0,-4.4,0.143,2.0,156.623,120.013,109.897,-36.394,25.701,-12.694,0.351
2216,257.946,16.05,0.062,4.0,-1.75,56.929,0.246,0.004,0.0,-2.375,-1.5,-5.0,112.444,122.925,124.631,2.257,-4.886,-0.243,0.384
2217,495.369,24.701,0.05,4.0,-1.75,-10.354,7.011,-0.677,5.0,3.5,-2.5,-8.0,124.672,101.375,130.845,-9.901,29.317,-19.043,0.374
2218,116.926,18.383,0.157,6.0,-1.0,48.485,-4.716,-0.097,-1.0,-2.0,0.4,2.0,151.897,119.198,101.704,-26.288,-0.203,14.27,0.2
2219,1637.541,63.215,0.039,7.0,-1.5,153.017,-7.986,-0.052,5.0,4.667,-3.333,-10.0,108.993,131.256,124.969,11.618,-8.614,1.416,0.39
2220,9.509,0.0,0.0,4.0,-2.333,-3.188,0.0,-0.0,0.0,-4.167,-4.2,-23.0,128.253,128.661,103.085,-39.03,11.964,27.066,0.397
2221,336.48,30.469,0.091,5.0,-2.333,-8.511,-0.114,0.013,6.0,2.333,-4.2,-23.0,121.779,138.534,99.031,8.607,-52.022,20.792,0.305
2222,918.684,83.014,0.09,4.0,-2.667,-132.03,-36.409,0.276,8.0,7.604,-4.2,-23.0,104.827,130.902,121.037,16.458,0.032,-8.38,0.353
2223,1968.367,96.838,0.049,8.0,0.75,-64.513,1.752,-0.027,2.0,2.25,0.167,7.0,126.882,109.081,113.211,-2.95,-2.723,18.726,0.002
2224,28.406,0.0,0.0,6.0,-1.833,-1.855,2.48,-1.337,-1.0,-0.333,0.4,7.0,124.756,132.656,102.588,-11.082,4.608,6.475,0.285
2225,398.421,15.385,0.039,5.0,-2.0,-64.692,0.577,-0.009,1.0,1.667,0.6,7.0,123.782,143.286,109.704,-6.559,-33.01,5.083,0.178
2226,125.48,0.0,0.0,5.0,-1.5,-28.883,0.0,-0.0,1.0,-1.5,0.167,7.0,134.526,106.429,103.036,-19.271,39.365,-1.88,0.355
2227,218.943,21.119,0.096,7.0,0.25,-105.893,-15.434,0.146,-3.0,-3.083,0.167,7.0,110.311,109.86,139.83,17.431,-0.223,-10.912,0.187
2228,45.997,3.975,0.086,6.0,1.375,40.862,9.788,0.24,0.0,-1.375,-2.667,-7.0,115.571,111.665,132.764,13.313,-2.572,-10.995,0.102
2229,662.438,17.1,0.026,6.0,-0.125,11.286,0.671,0.059,-2.0,-4.375,0.667,2.0,113.524,129.787,116.689,9.562,-13.096,1.36,0.171
2230,35.148,2.301,0.065,3.0,-4.667,552.648,16.424,0.03,1.0,1.833,0.4,2.0,85.594,162.512,111.894,40.78,-56.529,6.354,0.348
2231,814.498,80.071,0.098,8.0,0.917,4618.956,186.668,0.04,4.0,4.655,0.0,-3.0,105.595,117.729,134.188,21.758,-8.346,4.13,0.001
2232,645.901,29.497,0.046,9.0,2.438,-15.157,4.681,-0.309,0.0,-0.271,0.0,-3.0,130.082,116.178,122.626,-17.413,4.697,3.829,0.282
2233,1435.053,67.694,0.047,7.0,-0.5,-263.655,-10.687,0.041,3.0,3.583,0.167,1.0,103.888,106.46,139.53,-14.688,11.434,11.188,0.002
2234,400.801,17.807,0.044,9.0,2.583,-178.885,-12.345,0.069,-3.0,-3.25,0.25,-3.0,110.342,130.763,121.409,5.225,-12.409,-3.737,0.298
2235,165.921,9.479,0.057,6.0,-1.0,7.584,0.71,0.094,-3.0,-4.333,-0.4,-3.0,117.416,134.651,126.244,-2.697,-23.114,7.265,0.32
2236,242.049,7.675,0.032,9.0,1.357,-123.994,8.86,-0.071,-6.0,-5.19,0.111,-3.0,108.474,127.799,117.651,-0.338,-20.847,12.437,0.371
2237,178.468,6.972,0.039,4.0,-3.167,54.049,7.491,0.139,-1.0,-0.833,-0.4,-3.0,118.56,122.077,119.363,17.079,-18.281,-2.948,0.455
2238,744.75,28.63,0.038,4.0,-2.25,-144.65,-0.124,0.001,3.0,2.667,-0.333,-1.0,116.499,137.848,117.424,-11.465,9.5,-9.806,0.462
2239,289.117,6.424,0.022,9.0,3.25,-120.195,-6.424,0.053,-4.0,-9.083,0.4,9.0,103.219,140.233,105.556,-3.457,7.818,6.629,0.13
2240,472.206,10.688,0.023,10.0,2.0,-134.166,0.366,-0.003,-5.0,-3.3,0.429,9.0,126.351,143.989,101.389,-15.306,18.012,-11.353,0.431
2241,753.507,12.495,0.017,4.0,-2.875,-59.424,20.2,-0.34,1.0,0.25,-0.667,-2.0,115.536,102.222,139.139,-15.197,22.254,-3.418,0.184
2242,833.917,38.773,0.046,6.0,-1.167,122.321,5.422,0.044,0.0,0.5,-1.125,-2.0,113.618,137.221,108.826,13.708,-2.609,-3.545,0.335
2243,1375.344,33.418,0.024,4.0,-2.75,-68.882,18.656,-0.271,1.0,2.05,1.167,9.0,105.206,120.282,129.114,-5.382,-0.551,-9.74,0.544
2244,1058.493,51.516,0.049,11.0,3.889,-165.175,-23.66,0.143,-2.0,-0.264,0.182,9.0,121.703,125.334,111.362,20.212,-12.56,-12.95,0.384
2245,78.557,0.0,0.0,6.0,-3.1,-62.737,0.0,-0.0,-3.0,-0.9,0.429,9.0,127.229,110.284,124.909,16.082,-23.649,7.956,0.343
2246,1.577,0.0,0.0,11.0,3.6,11.015,0.0,0.0,-8.0,-7.933,-0.083,9.0,106.952,142.228,110.82,-3.211,-8.295,11.506,0.342
2247,1068.186,36.601,0.034,11.0,2.25,267.365,16.1,0.06,-7.0,-5.375,0.5,9.0,128.19,127.215,106.988,-9.476,-12.915,19.998,0.342
2248,1253.061,25.496,0.02,9.0,0.083,-45.012,3.311,-0.074,-4.0,-2.583,0.25,9.0,99.983,137.745,120.528,14.837,-11.677,-2.458,0.445
2249,268.269,13.473,0.05,10.0,2.583,-11.144,-2.09,0.188,-6.0,-4.583,-0.5,-2.0,115.628,94.748,137.124,9.896,12.007,-18.006,0.272
2250,767.915,50.361,0.066,8.0,2.375,-99.481,0.91,-0.009,-1.0,-3.975,-0.9,-2.0,119.826,112.096,121.081,11.317,10.803,5.783,0.404
2251,583.361,14.418,0.025,5.0,-3.0,-62.95,13.144,-0.209,1.0,1.125,-1.0,-2.0,138.371,133.91,96.236,-32.295,1.99,1.737,0.432
2252,851.072,88.975,0.105,3.0,-5.833,289.592,-49.645,-0.171,6.0,8.762,-0.4,-2.0,132.151,85.315,139.36,-10.283,26.942,3.914,0.002
2253,2015.358,80.752,0.04,6.0,0.5,-308.938,-36.228,0.117,-2.0,-3.5,-0.25,4.0,115.569,128.127,120.151,1.789,-4.132,3.559,0.217
2254,1739.646,98.455,0.057,5.0,0.1,-188.351,-41.983,0.223,5.0,3.213,0.143,4.0,130.673,110.555,106.724,-7.532,29.205,-4.209,0.257
2255,4176.842,326.88,0.078,4.0,-4.625,216.929,-17.285,-0.08,6.0,8.458,-1.0,-6.0,144.967,89.162,151.852,-13.67,23.819,-4.433,0.002
2256,1350.192,76.07,0.056,9.0,2.4,-220.284,-23.143,0.105,0.0,0.725,-0.286,4.0,129.998,117.552,112.451,-22.888,2.973,15.053,0.158
2257,131.819,8.919,0.068,1.0,-3.5,45.104,0.542,0.012,3.0,0.0,0.75,4.0,127.458,128.287,104.255,4.757,-17.382,12.625,0.252
2258,719.126,31.56,0.044,4.0,-3.875,66.193,-8.218,-0.124,4.0,4.292,-0.5,4.0,129.042,114.966,126.421,14.913,-22.207,-2.222,0.343
2259,857.191,32.896,0.038,9.0,2.812,73.739,-14.576,-0.198,-3.0,-4.062,-1.4,-10.0,130.854,118.552,120.372,-9.309,-5.006,10.111,0.441
2260,967.144,29.586,0.031,8.0,1.3,-32.56,-5.659,0.174,2.0,2.922,-0.429,-10.0,126.36,111.243,118.457,11.273,8.953,-9.219,0.131
2261,370.874,15.888,0.043,10.0,3.0,118.226,-4.553,-0.039,-2.0,-0.417,-1.0,-6.0,148.825,65.618,162.654,-1.249,35.314,-29.902,0.001
2262,293.669,10.564,0.036,3.0,-5.0,-97.957,-0.326,0.003,1.0,2.0,0.4,4.0,135.493,95.76,131.327,2.975,9.934,-29.366,0.091
2263,616.024,20.718,0.034,9.0,2.417,115.706,-5.355,-0.046,-1.0,-0.774,-0.875,-6.0,140.06,117.924,103.123,-15.543,-30.358,18.817,0.394
2264,257.287,0.0,0.0,7.0,-0.375,-58.873,0.0,-0.0,-3.0,-3.125,-0.333,-10.0,132.792,124.471,80.429,17.265,14.431,-4.775,0.385
2265,16.864,0.0,0.0,5.0,-0.2,52.945,7.257,0.137,0.0,-2.05,-0.429,-10.0,126.909,113.935,119.156,-6.071,10.765,-13.84,0.336
2266,342.138,15.331,0.045,3.0,-5.333,80.72,2.503,0.031,1.0,2.958,-1.6,-8.0,133.546,105.895,123.014,-34.229,29.605,6.729,0.357
2267,135.294,4.857,0.036,8.0,1.438,-50.378,-2.067,0.041,-5.0,-7.104,-3.4,-17.0,135.693,120.949,103.353,-9.738,4.741,-3.078,0.354
2268,909.351,36.652,0.04,7.0,1.0,83.828,10.525,0.126,1.0,1.188,-2.111,-11.0,123.509,124.869,118.164,9.949,-5.296,5.588,0.001
2269,397.218,26.223,0.066,6.0,-0.5,32.939,-7.099,-0.216,0.0,-0.667,-0.875,-8.0,121.177,122.466,116.357,24.774,-33.158,-0.89,0.275
2270,17.715,0.0,0.0,3.0,-4.0,-12.971,0.0,-0.0,0.0,-0.667,-1.0,-8.0,148.984,90.688,120.328,-44.55,61.683,-17.257,0.375
2271,872.692,53.021,0.061,4.0,-3.25,-28.277,-33.19,1.174,3.0,3.917,-4.5,-17.0,114.983,133.562,118.91,31.393,-0.78,-13.788,0.519
2272,313.192,13.278,0.042,3.0,-5.167,-72.864,0.254,-0.003,2.0,3.667,0.4,3.0,129.7,120.47,117.157,22.158,-16.485,-3.952,0.343
2273,1943.743,23.816,0.012,8.0,2.312,-290.163,-1.922,0.007,-3.0,-4.312,-2.0,-11.0,136.363,112.424,112.553,-3.72,-7.428,-7.96,0.457
2274,338.84,15.481,0.046,8.0,0.5,-12.626,-1.537,0.122,-4.0,-3.0,-1.667,-7.0,122.601,98.244,129.706,24.162,11.177,-22.416,0.344
2275,829.803,46.881,0.056,18.0,11.929,45.904,-1.503,-0.033,-12.0,-11.929,-0.562,-6.0,116.462,117.1,122.422,21.918,-25.105,8.253,0.0
2276,428.135,13.415,0.031,7.0,-0.2,82.381,-3.2,-0.039,-3.0,-3.05,-0.714,-3.0,143.332,111.4,105.268,-2.489,-2.824,4.674,0.431
2277,367.858,2.467,0.007,6.0,-1.583,-30.898,10.334,-0.334,-1.0,0.783,-1.0,-4.0,123.452,117.696,118.849,10.973,-1.64,-9.33,0.469
2278,1148.613,51.639,0.045,5.0,-3.2,371.28,-17.634,-0.047,0.0,0.5,-1.857,-5.0,121.228,116.714,122.35,-4.48,-4.577,7.077,0.491
2279,786.486,27.781,0.035,4.0,-2.625,-144.898,-9.424,0.065,-1.0,0.458,-1.667,-7.0,130.99,112.936,121.32,-3.584,7.551,-6.12,0.276
2280,5550.947,115.859,0.021,8.0,2.0,311.792,7.258,0.023,1.0,1.333,-0.444,-3.0,127.008,128.605,107.84,-2.333,-2.5,7.702,0.43
2281,1423.134,32.044,0.023,4.0,-3.875,-119.039,-7.91,0.066,1.0,2.075,-0.5,-3.0,133.158,102.178,105.144,-9.876,15.677,-4.232,0.298
2282,465.799,9.053,0.019,4.0,-3.5,-219.789,-2.835,0.013,2.0,4.5,-0.5,-3.0,145.614,130.172,81.894,2.769,4.354,-4.851,0.377
2283,993.477,20.085,0.02,7.0,-0.5,303.073,27.263,0.09,-3.0,-1.0,-1.111,-7.0,129.681,116.425,113.894,-24.372,1.846,15.238,0.37
2284,1023.509,22.428,0.022,5.0,-4.6,-19.886,3.136,-0.158,1.0,4.517,-1.286,-4.0,115.18,107.469,136.934,11.431,-10.599,-18.478,0.399
2285,17610.712,347.494,0.02,4.0,-2.75,-1269.084,12.629,-0.01,10.0,10.635,-1.5,-7.0,117.5,123.018,119.723,-3.454,1.682,-5.144,0.485
2286,1675.144,92.829,0.055,4.0,-4.667,68.717,-27.894,-0.406,1.0,4.067,-0.8,-3.0,134.051,113.092,134.212,17.523,5.174,-9.748,0.257
2287,4227.205,117.072,0.028,5.0,-3.3,-68.145,-32.988,0.484,0.0,0.4,-1.143,-4.0,112.533,124.114,123.353,19.09,-11.728,-0.205,0.116
2288,781.011,0.0,0.0,4.0,-1.625,118.881,0.0,0.0,0.0,1.25,-0.667,-4.0,171.725,93.178,95.097,-18.969,17.244,11.427,0.224
2289,17.543,0.0,0.0,9.0,3.312,-9.649,0.0,-0.0,-8.0,-11.562,-1.4,-7.0,141.093,118.353,100.739,-20.036,0.59,24.513,0.47
2290,7783.067,303.438,0.039,4.0,-1.75,220.623,-104.082,-0.472,6.0,5.188,-1.333,-7.0,114.675,126.331,114.288,-9.164,-14.434,13.42,0.26
2291,817.342,21.731,0.027,5.0,-4.5,-93.934,1.903,-0.02,2.0,5.333,-0.25,5.0,137.589,100.715,111.3,-19.423,3.613,12.605,0.169
2292,888.229,30.607,0.034,5.0,-4.2,89.699,-4.093,-0.046,0.0,1.95,-1.571,-7.0,122.417,130.167,103.939,-3.781,-0.596,8.352,0.26
2293,4349.711,91.729,0.021,8.0,0.875,136.291,-7.568,-0.056,-2.0,-2.375,-2.3,-7.0,137.087,108.144,114.769,0.11,7.137,0.454,0.392
2295,69.147,9.837,0.142,3.0,-2.667,42.11,0.574,0.014,1.0,-0.583,-1.6,-4.0,135.033,98.349,126.348,-8.463,37.965,-29.175,0.434
2296,3036.149,109.174,0.036,4.0,-1.625,76.69,-50.291,-0.656,4.0,4.625,-3.167,-11.0,125.999,111.807,105.064,15.056,2.992,4.582,0.441
2297,1088.987,23.983,0.022,3.0,-5.5,-188.522,1.528,-0.008,6.0,7.857,-3.8,-11.0,126.304,110.969,122.727,-16.076,6.036,1.821,0.388
2298,83.134,2.776,0.033,6.0,-1.583,65.29,6.422,0.098,-2.0,-0.292,-0.25,-1.0,119.632,121.773,127.196,24.856,-0.706,-25.574,0.254
2299,2184.29,112.65,0.052,6.0,-0.917,34.343,-57.946,-1.687,2.0,4.167,0.0,1.0,108.191,121.224,121.937,12.129,10.104,-9.545,0.252
2300,918.89,95.558,0.104,5.0,-0.7,-491.156,-79.485,0.162,-1.0,-1.8,-0.571,-2.0,127.582,118.596,117.096,-3.234,4.167,-4.206,0.267
2301,2310.407,99.939,0.043,5.0,-0.7,-131.617,0.909,-0.007,3.0,3.557,-0.286,-2.0,134.954,117.779,118.661,5.204,-21.247,-9.119,0.243
2302,3469.192,60.973,0.018,7.0,0.9,30.651,-6.674,-0.218,-2.0,-2.0,-0.143,1.0,147.803,132.085,105.212,1.323,-27.05,-1.613,0.332
2303,1232.446,24.468,0.02,9.0,-1.1,172.566,-2.065,-0.012,-3.0,1.85,0.143,1.0,154.681,70.909,134.345,-1.493,17.26,-0.061,0.001
2304,86.568,7.972,0.092,5.0,-0.7,-30.218,-3.374,0.112,-1.0,-0.925,-0.286,-2.0,135.636,93.117,143.337,-11.91,23.025,-34.526,0.32
2305,2345.229,66.452,0.028,7.0,-0.571,-249.487,-6.499,0.026,-1.0,0.571,-0.222,-2.0,91.119,131.251,133.782,24.902,-12.751,-4.051,0.371
2306,1214.632,47.947,0.039,6.0,-0.083,-156.062,-6.569,0.042,-1.0,-1.217,-0.125,1.0,118.7,122.649,121.108,3.195,-3.962,-13.429,0.039
2307,4203.471,143.49,0.034,5.0,0.2,-586.57,1.193,-0.002,2.0,0.586,-0.429,-2.0,107.054,103.344,126.857,20.753,17.874,-4.694,0.339
2308,1986.213,37.1,0.019,7.0,1.2,240.747,1.8,0.007,-2.0,-2.2,0.0,1.0,115.908,121.942,105.466,6.457,-10.713,6.258,0.417
2309,5837.385,125.545,0.022,4.0,-1.5,-190.933,-27.859,0.146,7.0,6.955,-0.333,-2.0,103.5,136.251,124.978,13.607,-6.791,-8.96,0.332
2310,5351.262,170.077,0.032,6.0,0.3,683.443,-22.113,-0.032,6.0,6.638,-1.0,-3.0,101.254,123.451,109.777,26.069,1.031,3.128,0.48
2311,347.623,11.617,0.033,3.0,-2.5,10.589,6.354,0.6,3.0,2.833,-2.6,-7.0,122.991,118.737,120.546,-4.079,10.103,-7.208,0.165
2312,345.098,20.031,0.058,4.0,-1.667,55.127,-2.009,-0.036,0.0,-0.333,0.0,-3.0,99.441,129.763,133.631,11.505,-7.816,-6.524,0.216
2313,556.332,25.433,0.046,5.0,-0.375,-333.998,-11.876,0.036,-1.0,-1.125,-2.5,-15.0,112.449,130.91,116.64,2.776,-2.558,-5.447,0.217
2314,808.324,34.255,0.042,5.0,-0.3,-545.259,-16.287,0.03,0.0,-0.7,-0.571,-5.0,112.445,114.681,138.182,11.261,12.747,-25.161,0.0
2315,735.612,46.918,0.064,3.0,-3.0,-533.584,-34.09,0.064,2.0,1.25,-0.6,-5.0,118.006,107.106,130.526,-24.936,15.676,8.621,0.155
2316,463.543,15.018,0.032,4.0,-2.625,-36.623,4.838,-0.132,1.0,1.625,-0.833,-5.0,105.936,133.16,120.904,2.542,-15.877,13.334,0.436
2317,410.706,5.092,0.012,7.0,2.333,-206.308,-5.092,0.025,-3.0,-4.333,-2.375,-15.0,111.833,132.345,111.364,-1.251,-18.238,13.033,0.403
2318,314.514,12.515,0.04,7.0,0.143,337.489,17.433,0.052,1.0,2.19,-1.111,-4.0,110.718,138.888,120.389,2.146,-5.307,1.554,0.405
2319,354.934,10.703,0.03,7.0,-0.875,-36.981,5.575,-0.151,-3.0,-0.625,-1.167,-4.0,95.803,129.899,136.358,14.127,-0.766,-15.42,0.273
2320,273.056,11.749,0.043,5.0,-2.25,58.626,4.038,0.069,0.0,2.125,-1.333,-3.0,113.255,113.905,140.89,4.487,-14.343,1.033,0.0
2321,414.903,31.167,0.075,8.0,0.3,-47.699,0.358,-0.007,-4.0,-1.925,-1.286,-4.0,109.265,132.462,121.557,8.115,-12.729,1.459,0.347
2322,131.877,7.184,0.054,6.0,-0.25,-29.606,-0.022,0.001,-2.0,-2.75,-0.5,2.0,94.867,133.123,131.653,22.094,0.749,-22.487,0.228
2323,270.549,17.83,0.066,4.0,-4.875,-140.734,-4.908,0.035,0.0,3.375,-2.167,-11.0,111.705,151.06,102.466,12.391,-44.439,7.08,0.352
2324,319.078,8.482,0.027,6.0,0.0,-15.425,3.903,-0.253,-1.0,-1.1,-1.5,-5.0,113.717,118.39,132.976,-6.901,12.47,-8.276,0.267
2325,188.877,7.173,0.038,5.0,0.8,-18.906,-0.336,0.018,-1.0,-2.05,0.143,1.0,94.023,132.648,131.701,26.224,-18.684,-5.912,0.24
2326,501.359,21.378,0.043,5.0,-1.1,48.01,4.185,0.087,6.0,7.267,-1.429,-11.0,103.206,105.764,140.2,18.595,-3.364,-20.313,0.0
2327,63.956,5.153,0.081,11.0,5.312,-44.456,-2.006,0.045,-8.0,-9.979,-1.8,-11.0,121.92,146.242,91.838,10.099,-5.795,-2.699,0.32
2328,861.722,49.576,0.058,5.0,-1.4,-81.898,-19.939,0.243,-1.0,-1.933,-2.857,-11.0,127.412,104.4,128.187,-19.966,20.4,-9.343,0.002
2329,7.138,0.344,0.048,3.0,-3.833,42.114,2.704,0.064,1.0,1.333,0.2,1.0,132.527,108.651,118.822,-36.588,31.581,6.33,0.369
2330,196.055,17.568,0.09,10.0,4.375,115.467,0.794,0.007,-6.0,-6.875,-1.3,-11.0,114.182,106.877,123.287,16.26,-8.29,2.016,0.237
2331,325.028,21.782,0.067,7.0,0.1,63.933,-2.947,-0.046,0.0,1.067,-1.143,-3.0,106.577,118.7,143.381,-3.391,-2.216,-4.746,0.271
2332,300.032,9.341,0.031,3.0,-2.167,-13.906,3.997,-0.287,2.0,1.367,-1.0,-3.0,99.842,146.612,126.316,14.391,-14.266,-6.893,0.171
2333,30.83,2.571,0.083,4.0,-3.0,-12.255,0.6,-0.049,-1.0,-1.75,-1.333,-3.0,81.55,139.412,139.237,25.204,-4.748,-29.597,0.314
2334,21.413,1.407,0.066,8.0,2.333,24.831,2.46,0.099,-5.0,-5.333,-0.875,-3.0,110.689,154.205,101.345,18.997,-46.114,23.221,0.207
2335,10.283,0.326,0.032,4.0,-3.25,260.183,9.782,0.038,-1.0,-2.417,-1.333,-3.0,146.355,143.466,72.74,-32.507,-3.926,33.452,0.305
2336,723.908,33.937,0.047,5.0,-3.0,-392.992,-23.837,0.061,2.0,2.0,-2.0,20.0,127.151,112.287,119.351,-5.953,17.881,-10.718,0.294
2337,38.962,6.183,0.159,5.0,0.7,-22.099,-6.183,0.28,-2.0,-6.033,-0.857,-17.0,121.928,139.318,91.178,9.11,-33.776,29.948,0.387
2338,1630.43,69.17,0.042,7.0,-1.5,-132.504,-25.415,0.192,0.0,1.5,-3.5,-8.0,133.106,88.881,116.265,-11.002,20.808,8.88,0.353
2339,77.016,2.556,0.033,7.0,-2.125,121.021,15.705,0.13,-2.0,0.125,-2.833,-12.0,115.994,129.276,105.35,5.224,-0.897,9.326,0.186
2340,7.341,2.113,0.288,9.0,2.5,1811.608,67.19,0.037,-1.0,-0.938,-4.875,-13.0,141.864,174.521,43.615,-26.158,-45.951,77.164,0.305
2341,1770.91,52.275,0.03,5.0,-1.75,335.169,3.876,0.012,0.0,-0.35,-1.167,-12.0,105.639,106.64,146.619,-2.096,-5.022,-1.09,0.001
2342,664.143,40.616,0.061,10.0,3.444,-150.53,-24.056,0.16,-3.0,-3.569,-3.0,-12.0,124.932,127.064,113.947,11.361,-15.931,8.523,0.393
2343,4.744,0.0,0.0,5.0,-0.75,9.25,0.0,0.0,-2.0,-2.25,-2.167,-12.0,109.873,139.434,110.693,-12.899,6.452,6.448,0.319
2345,272.747,18.416,0.068,7.0,0.0,112.665,11.104,0.099,-3.0,-5.625,-0.167,3.0,106.572,123.625,129.803,-4.113,-6.071,6.563,0.264
2346,284.541,9.442,0.033,4.0,-2.5,-8.906,1.041,-0.117,1.0,0.0,0.667,3.0,142.985,117.369,99.646,3.116,9.453,-3.329,0.387
2347,965.976,46.436,0.048,1.0,-1.5,-58.37,-24.701,0.423,6.0,2.5,-0.25,2.0,121.14,119.259,124.142,10.358,-19.075,0.805,0.293
2348,1201.234,30.349,0.025,6.0,0.167,29.422,3.988,0.136,0.0,1.0,-0.2,-2.0,117.761,132.065,113.173,3.663,-4.072,4.304,0.382
2349,1239.603,29.568,0.024,4.0,-3.25,18.072,1.154,0.064,3.0,4.75,-3.0,-13.0,120.417,137.034,110.697,-16.845,-1.67,9.721,0.436
2350,167.8,6.86,0.041,4.0,-2.125,-10.239,2.554,-0.249,-1.0,-2.542,-2.167,-13.0,114.428,118.9,112.074,-2.784,12.687,2.677,0.339
2351,72.194,11.96,0.166,5.0,-2.4,90.587,-2.452,-0.027,-1.0,0.15,-0.286,2.0,131.759,126.434,101.404,1.134,-16.869,16.138,0.454
2352,346.346,17.865,0.052,5.0,-2.0,-9.862,-12.765,1.294,1.0,2.583,-1.167,-6.0,129.242,114.808,127.202,-16.397,11.049,3.06,0.355
2353,146.715,6.103,0.042,7.0,0.5,18.895,0.186,0.01,-4.0,-5.667,-0.875,-4.0,108.735,122.355,118.409,-0.833,-8.412,16.556,0.238
2354,2063.462,91.395,0.044,5.0,-1.6,134.063,16.396,0.122,5.0,6.878,-1.0,-6.0,118.836,114.763,135.022,-8.157,-4.286,1.083,0.001
2355,655.152,15.438,0.024,5.0,-1.6,94.089,3.001,0.032,0.0,-0.4,-0.571,-4.0,121.293,112.725,125.128,-4.184,8.019,-2.982,0.273
2356,196.888,13.571,0.069,8.0,1.929,-5.426,0.055,-0.01,-4.0,-4.054,-3.556,-14.0,116.269,115.163,119.421,7.225,8.135,0.835,0.294
2357,145.486,5.635,0.039,5.0,-0.8,-55.756,-2.009,0.036,2.0,0.8,-1.0,-2.0,151.529,120.885,86.211,-5.424,-18.095,11.874,0.328
2358,139.835,6.897,0.049,12.0,5.438,103.076,0.605,0.006,-4.0,-3.152,-0.5,7.0,130.231,113.749,116.02,-22.823,26.481,-8.395,0.259
2359,254.096,7.451,0.029,5.0,-1.3,57.898,6.492,0.112,-1.0,-2.867,-0.143,2.0,106.102,141.496,116.774,3.647,0.016,-6.136,0.354
2360,611.796,20.6,0.034,4.0,-3.5,-130.567,-2.448,0.019,1.0,-0.125,-0.5,-3.0,110.995,126.512,118.16,13.328,5.259,-7.631,0.208
2361,1020.774,49.178,0.048,9.0,2.889,121.006,11.112,0.092,-2.0,-2.989,-1.273,-5.0,121.66,114.152,117.037,14.963,-4.61,8.472,0.454
2362,15.569,0.125,0.008,7.0,-0.667,15.774,1.982,0.126,-6.0,-8.583,-1.0,-4.0,119.071,138.883,101.113,11.107,-5.023,0.179,0.366
2363,202.252,7.855,0.039,4.0,-2.875,-131.728,-5.726,0.043,-3.0,-3.125,0.333,7.0,114.661,107.447,138.036,25.737,-8.311,-15.418,0.376
2364,1146.833,65.49,0.057,8.0,2.375,200.687,26.769,0.133,4.0,3.069,-0.5,-1.0,128.643,110.318,114.688,-4.43,3.96,6.482,0.355
2365,234.949,17.642,0.075,9.0,2.375,-6.327,-3.212,0.508,-6.0,-7.208,0.2,7.0,125.793,119.426,120.582,-14.574,4.164,4.609,0.154
2366,330.224,14.065,0.043,4.0,-3.125,94.676,1.73,0.018,2.0,2.725,-1.167,-2.0,115.323,129.162,105.378,0.191,-28.555,10.829,0.369
2367,1048.251,25.599,0.024,4.0,-3.5,140.709,9.828,0.07,5.0,6.812,0.667,7.0,139.23,115.352,115.4,-13.969,6.747,0.717,0.435
2368,30.873,6.429,0.208,3.0,-3.25,78.679,1.067,0.014,1.0,1.625,-0.75,-1.0,160.048,95.672,104.28,-30.108,33.574,8.425,0.212
2369,60.847,23.161,0.381,4.0,-3.875,44.741,-15.113,-0.338,2.0,3.958,-1.167,-2.0,108.797,128.117,106.518,-9.134,31.937,4.298,0.112
2370,859.165,57.455,0.067,7.0,-0.083,177.695,4.0,0.023,-1.0,-0.25,-0.875,-2.0,114.744,125.36,117.12,8.379,-8.399,-3.442,0.154
2371,457.846,20.677,0.045,10.0,3.917,91.137,-1.593,-0.017,0.0,-1.131,-0.75,-4.0,111.771,131.153,117.076,1.11,-23.021,9.823,0.331
