move_left ,gV_diff_an4, gF_diff_an4 ,gFnnF_diff_an4, gMs_diff_an4, fMs_an4_left, FnnF_A_maxdec, FnnF_A_avgdec, FnnF_fMs_maxdec, FnnF_fMs_avgdec
     1, -77.479, -28.000, -35.026, -415.906, -4.174, 157.115, 79.531, -76.784,  0.190 
    -1, -59.525, -27.000, -35.299, -498.406,  0.451, -244.012, -160.239, -778.285, -145.756 
     1, -45.127, -22.000, -24.401, -577.479, 16.356, -107.455, 407.930, 372.140, 166.002 
     0, -72.834, -30.000, -36.401, -115.227, -0.285, 90.056, 41.203, -767.766, -386.211 
    -1, -71.468, -30.000, -32.276, -403.988, -12.913, 163.018, 132.743, 277.633, 155.834 
    -1, -78.416, -30.000, -36.901, -647.076,  1.589, 250.964, 105.113, -90.232, -101.922 
     1, -58.861, -28.000, -39.026, -422.849, -94.453, -204.740, 284.179, 78.674, 16.197 
     0, -55.592, -24.000, -27.169, -720.470, -0.605, -99.933, 19.870, -669.154, -257.173 
     1, -53.371, -23.000, -23.093, -415.130, -18.947, 171.009, 325.649, -286.115, -10.758 
     1, 50.325, 18.000, 26.794, 372.306,  9.016,  3.105, 68.864, 182.980, 546.566 
     1, 151.908, 56.000, 69.825, 1666.377, -0.772, -26.417, 17.265, 235.114, 113.168 
    -1, 69.262, 22.000, 34.714, 464.244, 104.578, 42.768, 112.551, -99.510, -13.149 
     1, 62.331, 15.000, 25.305, 422.961, -14.331,  3.105, 130.231, 171.982, 52.810 
    -1, -14.529, -2.000,  5.314, -34.763, -21.295, 46.050, 50.628, 125.938, 29.928 
     1, -37.159, -4.000, -4.600, -51.863,  5.391, 19.771, -96.081, -188.841,  1.372 
     1, -3.816,  2.000,  3.250, -155.085, -28.466, 159.449, 171.421, 230.024, 115.512 
     1, -35.815, -35.000, -37.269, -683.447, 10.982, -52.919, -33.282, -156.398, 396.094 
    -1, -127.362, -46.000, -48.781, -1037.296,  1.771, 264.095, -211.600, -16.075, 253.964 
    -1, -31.435, -27.000, -28.262, -637.469, -77.678, -244.359, -188.057, -1866.535, -251.688 
     0, -124.071, -54.000, -69.400, -1201.741, -4.506, -160.785, -154.876, -25.480, 61.523 
     0, -104.817, -44.000, -48.291, -1255.483, -26.250, 984.125, 76.981, -35.336, -12.751 
     1, -4.301, -25.000, -25.754, -529.027, 10.814, 606.517, 2191.427,  0.821, 82.382 
    -1, -156.624, -56.000, -69.515, -1155.553, -31.577, 368.421, -174.071, 111.469, 129.744 
    -1, -126.479, -44.000, -45.879, -1254.515, -11.829, 717.483, 40.478, -3.469, 87.330 
    -1, -120.650, -47.000, -51.472, -1148.267, -14.940, 41.476, -190.931, -48.413, 18.347 
     0, -86.559, -41.000, -43.565, -1107.507, -56.548, -175.419, -290.227, -97.895, -139.983 
     1, -106.758, -45.000, -50.177, -1006.878, -33.541, 992.219, 194.036, 508.582, 31.403 
    -1, -155.477, -54.000, -63.258, -1115.369, -0.395, 499.506, 187.330, -439.028, -137.195 
     0, -137.117, -46.000, -47.915, -1351.323, -9.430, 543.731, -270.042, 89.837, 391.644 
    -1, -136.718, -52.000, -60.448, -1101.314,  0.141, 127.551, -174.859, 27.676, 60.353 
    -1, -128.453, -44.000, -47.938, -1324.933, -18.099, -104.743, -572.408, -369.159, -36.100 
     0, -114.214, -47.000, -53.829, -1087.016, -11.223, 966.068,  9.543, 527.132, 164.304 
     0, -154.338, -55.000, -65.948, -1121.347, -1.081, 76.665, -153.438, 883.064, 214.202 
    -1, -155.788, -56.000, -64.515, -1182.617, -1.443, 149.440, -6.862, -57.629, -50.353 
     0, -97.290, -44.000, -52.115, -1095.240, -50.584, 940.292, 299.793, -149.763, -20.114 
    -1, -158.533, -59.000, -88.115, -1167.138, -0.622, 1891.632, 1891.632, 170.873, 170.873 
    -1, -150.116, -52.000, -56.115, -1068.301, 18.152, -180.598, -93.401, -60.757, 35.229 
     0, -134.598, -53.000, -60.115, -1387.632, -54.131, 288.128, -261.957, -86.190, -18.254 
    -1, -67.705, -26.000, -23.258, -940.428, -10.993, -345.886, -125.797, -63.295, -23.331 
    -1, -144.774, -54.000, -62.400, -1253.207,  0.000, 267.780, 478.788, -255.984, -131.010 
    -1, -135.131, -51.000, -55.015, -1206.834, -40.282, -72.114, -401.714, -83.101, -365.102 
     1, -148.001, -51.000, -60.415, -1281.416, -136.500, 794.902, 133.767, -29.370, 209.985 
    -1, -73.476, -38.000, -38.332, -717.513, -4.735, -47.012, -176.483, -77.128, 44.809 
    -1, -80.042, -42.000, -46.852, -1007.436, -78.666, 315.511, -47.763, -1948.037, -212.758 
    -1, 23.238, -24.000, -21.953, 411.714, 117.557, -788.774, 1106.612, -94.561, 72.210 
     0, -132.881, -49.000, -54.115, -1194.163, -0.068, 18.357, -201.396, -26.087, -56.934 
    -1, -133.163, -50.000, -54.478, -1023.699, -0.380, 40.875, -105.689, 14.566, 58.217 
     1, 86.174, 19.000, 21.692, 649.769, -3.372, -1612.015, -566.833, -356.753, -79.875 
     1, 86.371, 31.000, 42.857, 344.769, 111.224, 37.163, 527.336, 224.920, 158.292 
     1, 80.600, 19.000, 27.783, 567.683, 64.379, -127.327, 434.240, 259.411, 114.437 
     1, 177.313, 33.000, 44.162, 1696.910,  0.281, 353.348, 475.842, 261.079, 238.116 
    -1, -2.695, -5.000,  0.113, 23.969,  3.614, -148.305, -18.119, -873.540, -414.225 
     1, 67.812, 20.000, 26.761, 689.551, 166.006, -1174.108,  0.097,  4.341, -24.703 
    -1, -25.694, -6.000, -2.547, 223.542, -2.386, -626.592, -402.819, -137.597, -103.542 
     1, 136.989, 66.000, 73.178, 4085.245, 85.539, -229.837, 1206.653, -740.326, -42.286 
    -1, 11.480, -2.000,  1.390, 958.995, 31.958, -229.837, -172.531, -96.218, -5.896 
     1, 48.668, 27.000, 35.171, 701.635, 130.645, -253.508, -142.597, -183.377, -39.137 
    -1, 15.218,  5.000, 12.367, 149.682,  9.604, -527.802, -609.842, -183.377, -83.282 
    -1, 24.798, 16.000, 22.363, 555.341,  0.000, -52.107, -59.911, -17.701, 28.263 
    -1, -25.540, -5.000, -4.033, -24.019, -17.151, -87.905, -287.845, 137.941,  9.227 
    -1, -10.728,  5.000,  9.317, 255.613, 20.950, 14.275, -83.693, -192.598, -66.260 
    -1, -24.859, -8.000, -7.876, 115.970, -7.045, -146.956, -177.415, -96.314, -6.711 
    -1,  5.930, 18.000, 24.600, 490.384,  4.529, -1274.708, -224.388, -6.026, -1.216 
     1, 78.881, 28.000, 40.716, 667.905, -5.214, -151.311, -260.655, -46.987, 213.413 
    -1, 32.456,  8.000, 16.548, 253.810,  5.745, -163.386, -188.894, -321.439, -196.467 
    -1, 59.137, 21.000, 31.222, 79.441, 10.759, -235.004, -227.056, -36.403, -25.486 
     1, 43.612, 15.000, 24.810, 195.526, 56.882, -455.120, -273.433, -367.448, -164.392 
     1, 76.238, 27.000, 37.333, 755.614, 32.294, -455.120, -284.978,  9.570, -46.600 
     1, 64.202, 18.000, 22.778, 451.492,  7.986, -556.921, -23.053, -327.341, -69.962 
    -1, -7.910,  1.000,  9.789, 437.178, 29.394, -23.236, -59.339, 467.786, 93.389 
     1,  2.159,  3.000, 10.806, 366.510,  1.242, 40.178, 19.780, 524.624, 27.718 
    -1, -59.572, -16.000, -19.022, -612.708, -26.760, -142.674, -844.278, 33.736, 10.278 
    -1, -27.344, -10.000, -15.267, -555.184, -14.619, 864.489, 168.102, -47.966, 87.702 
    -1, -63.424, -18.000, -27.086, -567.772,  2.380, 1653.811, 176.550, 163.001, 35.265 
     1,  2.899,  0.000,  5.391, 37.792, 12.888, 160.484, 492.492, 145.692, 216.354 
     1, 143.289, 72.000, 80.646, 1826.022, 201.681, -3594.700, 1156.354, -332.087, 234.151 
     1, 29.347,  9.000, 19.814, 323.821, 13.030, -852.867, 46.104, -549.078, -115.145 
     1,  3.224, -4.000,  5.204, -76.789, -5.614, -1070.503, -31.275, 35.705, -5.603 
     1, -63.002, -14.000, -11.329, -584.649, -211.782, 939.430, 367.442, 185.572, 46.007 
     1, -59.788, -10.000, -9.294, -541.373,  5.955, 644.234, 530.731, 185.572, 99.070 
     1, -48.683, -13.000, -8.017, -631.817, -32.229, 938.978, 244.753, -293.354, -113.412 
    -1, -31.487, -11.000, -12.200, -126.281, -24.805, 99.382, 76.946, -130.468, -51.088 
    -1, 22.514, 13.000, 13.414, 154.055, 16.030, 48.683, 35.164, -1407.956, -177.915 
    -1, -28.354, -11.000, -10.200, -63.921,  0.786, 30.281, -383.899, -6.740, -102.482 
    -1, -17.868, -5.000, -7.545, -104.858, -69.594, 14.970, 47.993, -19.031, -5.972 
    -1, -24.894, -10.000, -16.333, -188.360, -8.355, 344.549, 169.053, 63.331, 102.867 
    -1, 107.918, 20.000, 18.513, 458.578, 45.226, -275.190, -89.598, 46.384, 240.360 
     1, 44.094,  5.000,  4.121, 63.200, -3.031, -298.719, 729.503, -275.893, 186.761 
     1, 23.504,  8.000, 12.238, 44.612,  8.778, 44.841, 670.085,  4.690, -46.454 
     1, -2.562,  0.000, -0.583, -188.142, -30.445, 105.558, 92.613, -294.015, -28.416 
     1, 36.129,  9.000,  7.679, 52.182,  4.518, 158.882, 299.544, -294.015, -110.782 
     1, 43.931,  1.000, -0.006, 115.564,  0.254, 38.923, 202.336, -23.259, -3.676 
     1, 35.894,  5.000,  3.623, -176.701,  9.424, 62.298, 80.765, -27.174, 34.050 
     1, -4.494, -5.000, -7.083, -127.259, -0.469, 98.574, 309.781, -188.102, -15.726 
     1, 38.691,  9.000,  8.262, 240.324, 45.357, -49.941, 81.167, -19.177,  1.483 
     1, 46.493,  1.000,  0.577, 303.706,  0.000, -48.229, -4.324, 227.789, 69.075 
    -1,  2.440,  2.000,  1.714, -0.377,  0.466, -11.753, -28.113, 192.064, 90.035 
    -1,  6.694,  0.000, -4.000, -4.469, -8.089, -13.692, -32.006, 284.606, 91.496 
     1,  7.944, -2.000, -1.973, -169.128,  9.486,  1.785, 37.169, -124.514, -43.955 
     1, 64.336, 22.000, 24.155, 478.861, 14.825, 114.327, 116.189, 30.679,  6.381 
     1, -9.817, -6.000, -7.387,  7.329,  0.159, 29.347, -22.670, -247.583, -86.335 
     1, 64.154, 28.000, 31.608, 1155.753, 26.774, 105.847, 53.240, -0.673, -0.196 
     1, 27.780, 17.000, 18.146, 429.051, 14.280, -198.657, -5.371, -123.076, -49.194 
    -1, -88.256, -19.000, -32.132, -518.294, -116.529, 1052.690, 263.088, 212.303, 107.624 
    -1, -119.973, -21.000, -27.246, -499.170, -35.983, 280.860, 88.064, 24.235, -85.706 
    -1, -114.301, -17.000, -18.846, -384.854, -4.276, -64.921, -86.339, 41.875, 33.952 
     0, 49.840, 16.000, 19.850, 161.988,  9.298, -32.538, -54.094,  6.191, 22.008 
     1, 27.074, 13.000, 15.632, 211.639, 35.050, -112.583, -98.075, 48.581, 14.176 
     1, 114.074, 32.000, 36.016, 1422.745, 12.395, -19.925, 91.495, -11.400, -6.323 
     1, 41.699, 15.000, 17.200, 495.714,  9.780, -158.091, -20.924, 12.098, -502.999 
     1,  6.258,  0.000, -1.100, -241.894, -58.336, -131.940, 45.784, -948.610, -259.350 
     1, 23.673,  5.000,  7.533, 31.663,  4.370, 194.403, 363.724, -139.693, 266.182 
     1, 10.016,  3.000,  5.231, -192.882, -22.299, -60.014,  7.988, -118.849, 109.802 
     1, 110.220, 36.000, 38.261, 669.248, -1.906, 108.450, 142.954,  5.830, 632.526 
    -1, -87.074, -37.000, -41.705, -687.055, -4.844, 318.295, 41.332, 32.968,  5.242 
    -1, -58.520, -28.000, -30.262, -708.618, -74.105, -30.967, -161.157, -15.170, -189.387 
    -1, -61.996, -27.000, -28.838, -729.271, -78.581, 103.393, 21.991, 37.513, -199.809 
    -1, -59.396, -22.000, -25.855, -446.021, -2.141, -86.213, -111.369,  1.603, 17.997 
     0, -73.527, -35.000, -43.048, -585.665, -14.710, -47.280, -199.059, -10.296, -40.378 
    -1, -89.638, -37.000, -49.305, -587.814, -11.559, 245.535, 56.660, 356.932, 77.914 
    -1, -90.093, -35.000, -40.905, -573.594, -13.071, 85.457,  9.613, -99.703, -209.821 
    -1, -83.038, -38.000, -43.155, -788.723, -137.774, 353.576, 275.901, -37.253, -4.710 
    -1, -78.252, -36.000, -49.405, -576.824,  5.827, -260.432, -232.185, 73.291, 22.985 
    -1, -73.504, -31.000, -35.177, -752.169, -3.278, 79.718, -44.876, -58.085, -28.637 
    -1, -57.034, -24.000, -24.516, -416.156, 37.770, 336.024, 161.006, 95.371, 20.714 
    -1,  3.478,  1.000,  3.100, 33.756,  1.523, 409.577, 368.983, 63.659, -2.908 
     1, 18.655,  4.000,  0.250, -150.476, -2.136, -326.650, -339.448,  5.931, -5.200 
     1, 50.725,  9.000,  9.346, 102.167, 24.519, -392.458, -101.808, 53.047, 33.090 
     1, -2.774, -1.000, -4.400, -362.093,  0.000, 182.689, 52.190, -238.554, 225.796 
    -1,  0.883,  2.000,  2.902, -217.219,  1.085, 45.321, 51.783, 90.960, -96.145 
    -1, -1.091,  2.000,  0.843, -287.637,  0.453, -621.871, -244.657, -208.656, -74.719 
     1, 75.465, 21.000, 23.000, 377.164, 17.829, -489.643, 20.339, 132.065, 55.894 
     1, 19.040, 10.000, 14.722, -230.350, -19.534, 25.067, 750.910, -432.575, 34.824 
     0, 68.534, 14.000, 13.591, 335.881,  1.127, 156.374, 264.785, 132.065, 17.807 
    -1, -104.580, -17.000, -14.789, -937.277, -60.427, -1252.231, -1252.231, -287.388, -287.388 
    -1, -104.580, -16.000, -14.789, -748.946, -8.465, 512.433, -279.894, -51.868, -128.678 
    -1, -55.124, -14.000, -15.303, -470.038, -91.321, -175.743, -730.362, 25.314, 23.120 
    -1, -64.328, -22.000, -26.270, -621.442,  0.415, -135.989, -231.432, 195.027, 66.354 
     1, -106.351, -28.000, -39.186, -708.651, 16.054, 278.963, -253.985, 230.980,  0.214 
    -1, -48.607, -15.000, -18.590, -369.967, 25.550, 282.710, -390.285, -139.887, 49.332 
    -1, -32.221, -9.000, -14.577, 43.926, -13.904, 181.854, 174.059, 25.923, 15.644 
     1, -17.562, -2.000, -2.077, -47.323,  4.396, 153.943, 94.591, -383.994, -157.619 
     1, 15.751, 20.000, 23.256, 428.709, -2.932, 196.522, 82.297, -10.065, -152.489 
    -1, -0.831,  0.000, -4.000, -155.425, -49.817, 153.739, 130.127, 255.473, 47.076 
    -1, -2.772, -1.000, -5.886, 93.180, -5.798, -337.616, 109.742, 68.578, 59.547 
    -1, -5.396,  8.000,  9.976, 240.617,  3.058, 1895.330, 299.817, 295.185, 151.789 
    -1, -6.590,  4.000,  4.796, 140.344, 139.161, 15.667, -4.889, 146.951,  1.136 
    -1, -46.131, -10.000, -10.538, 45.932, -14.471, 62.052, -40.461, 374.574, 65.187 
    -1, -29.616, -9.000, -15.699, -128.187, -1.369, 1904.382, 1109.808, 79.272, 229.598 
    -1, -31.373, -5.000, -5.324, -36.399, -28.955, 2580.454, 546.632, 402.525, 105.813 
    -1, -26.580, -7.000, -8.024, -71.403, -12.205, 1473.115, 278.811, 281.345, 75.705 
     0, -73.003, -23.000, -21.385, -623.082, -7.534, 290.575, -84.305, 166.116, 137.571 
     1, -71.232, -20.000, -25.551, -992.587,  0.829, 73.997, -8.491, -172.064, -63.129 
     0, -57.438, -19.000, -16.385, -608.579, -21.422, 989.274, 322.804, 804.987, 152.663 
    -1, -38.817, -12.000, -13.885, -633.672, -30.189, -507.521, -131.671, -20.362, 145.405 
     1, -21.964, -8.000, -6.188, 41.233, -14.605, 149.780, 43.807, -67.935, 109.531 
     0, 21.750,  9.000, 10.738, 327.990,  4.607, -118.337, -118.971, -1410.681, -385.468 
    -1, 16.918, -2.000, -8.777, 100.416,  0.000, -147.553, -176.749, -239.060, -128.961 
     1,  3.063, -4.000, -4.396, -111.410,  0.975, -351.077, -141.506, -67.410, -35.562 
    -1, 15.069,  2.000, -0.451, 15.056, -3.221, -82.925, -75.538, 105.165, 11.059 
    -1,  8.823, -5.000, -1.335, -31.754, 24.578, 101.881, 109.107, -63.261, -397.591 
     1, 57.657,  7.000,  6.720, 469.918,  5.924, 53.300, 73.850, -239.060, -268.832 
     1, 212.063, 87.000, 104.488, 2441.318, 50.209, -5454.945, 292.123, -361.020, -204.609 
    -1, -4.531,  0.000,  9.625, 31.205, 27.191, 340.252, 219.864, -639.969, -154.331 
     1, 34.430, 10.000, 27.125, 495.281, 74.036, -98.831, 173.950, -0.306, -12.833 
     0, 117.295, 27.000, 39.425, 1200.480,  3.602, -419.203, 522.609, -316.745, -155.335 
     1, -3.736,  1.000,  4.036, 290.190, 105.444, 92.754, 64.342, 34.647, 27.899 
     1, 18.894,  7.000, 12.576, 983.176, -1.658, -514.512, -113.287, -127.379, 56.070 
     1, 50.696, 24.000, 31.782, 742.332, -1.579, -2303.474, -740.096, -75.447, 176.947 
     1, 14.076,  8.000, 14.900, 32.116, 10.776, -2363.508, -502.247, -48.211, -3.301 
     1, 15.428, 11.000, 15.876, 269.953, -9.442, 30.157, -18.371, 258.986, 12.045 
     1, 16.486, 12.000, 20.991, 248.558, 40.646, -61.379, 23.210, 265.101, 58.922 
    -1, -12.786,  2.000,  6.300, 173.674, -2.878, 23.695, -356.103, -182.015, -114.583 
    -1, -36.252, -7.000, -6.548, -240.702, -3.420, -76.855, -205.626, 192.064, 69.946 
     0, -31.997, -9.000, -12.262, -244.794, 12.142, 29.989, -122.208, 284.606, 100.140 
    -1, -58.166, -11.000, -13.762, -44.430, -121.378, 161.975, 133.926, -16.125, -83.551 
    -1, -63.462, -7.000, -4.571, 73.756, -14.831, 691.879, 430.169, 305.968, 119.604 
    -1, -51.034, -4.000, -9.029, -5.581, -95.919, -353.712, -222.748, -46.210, -38.986 
    -1, -58.356, -9.000, -6.829, 77.002,  2.062, -146.101, -15.735,  0.969, 21.718 
     1, 10.208,  4.000,  2.937, -73.145, -3.525, -1296.435, 35.209, 384.813, 90.387 
     1, 57.781, 22.000, 21.937, 72.131, -6.542, 273.722, 260.975, 359.171, 59.424 
     1, 26.282,  8.000,  8.760, -326.939,  3.099, 78.795, 175.814, 67.728, 96.407 
    -1, -7.549, -2.000,  1.214, -45.296, -3.981, -225.631, 86.601, -20.855, 83.928 
     1, 17.703,  5.000,  7.688, -123.650, 31.566, -248.910, 217.244, 180.979, -62.812 
    -1, -18.380, -12.000, -17.417, -703.398, 16.840, -357.450, -86.910, -183.955, 450.184 
     1,  3.149,  1.000,  2.637,  4.913, 26.320, -32.252, 38.236, 172.900, 57.068 
     0, -37.957, -12.000, -15.833, -397.475, -14.476, 46.730, 24.492, 84.576, 216.292 
     0, -41.933, -11.000, -12.391, -131.364,  8.745, -79.959, -19.368, -19.864, 59.139 
    -1, -55.698, -16.000, -18.833, -415.255, -34.547, 82.240, -4.713, 34.808,  1.304 
    -1, -1.769,  5.000,  4.330, -137.685, 29.081, -168.599, -74.366, -1429.718, -192.307 
    -1, -54.814, -17.000, -20.226, -389.706,  0.000, 162.415, 139.369, 17.736, 15.233 
     1, 40.037,  2.000,  2.609, 116.681, -31.061, -1560.549, -474.483, -435.610, -120.401 
     1, -1.114, -7.000, -9.319, -838.617,  8.437, -1569.688, -273.353, -290.003, -73.973 
     0, -53.952, -18.000, -25.083, -478.948,  0.761, 133.559, 52.358, -91.948, 37.910 
     1, 18.303,  1.000,  1.597, -115.009,  5.411, -682.534, -251.136, 270.379, 183.685 
     1, -12.827, -11.000, -14.622, -439.246, -4.516, -100.060, -62.180, 127.792, 475.391 
    -1, -1.697,  1.000,  4.811,  8.285, 12.874, 662.342, 381.575, -8.283, 41.338 
    -1, -7.891, -1.000,  2.227, -1.360, 13.187, 893.252, 371.897, 1288.524, 304.641 
     1, 35.375, 11.000,  8.955, 192.594, 16.983, 883.299, 430.162, 126.178, 83.421 
     1, 30.773, 14.000, 18.167, 224.626, 60.050, 371.706, 269.982, 1261.963, 258.836 
    -1, -1.425,  0.000,  0.545, -137.048, -29.075, -402.277, -210.810, 1269.777, 356.279 
     1, 173.274, 61.000, 65.936, 2318.317, 23.877, 667.995, 355.676, 1248.020, 369.901 
     1, 98.051, 24.000, 24.312, 42.485,  3.958, -71.162, -165.440, -169.236, -86.398 
     0, -6.194, -2.000, -2.583, -9.645, -15.099, 31.705, 74.498, 122.829, 11.300 
     1, 91.221, 30.000, 30.083, 737.955, 56.600, -634.304, 131.245, 20.053, -18.869 
    -1, 54.285,  5.000,  3.505, -130.271, 32.209, -1106.556, -207.668, 110.341, -3.562 
     1, 32.470, 13.000, 13.357, 216.342, -22.838, -290.636, -133.168, 96.268, -31.778 
    -1,  0.272, -1.000, -4.265, -145.333, -4.677, -384.242, -252.104, -381.950, -31.784 
    -1, 51.194, 11.000, 12.395, 210.436, 39.728, -211.484, 27.566, 209.772, 39.844 
    -1, -41.519,  0.000, -0.556,  0.476, 77.397, 1395.946, -123.855, 732.067, 90.260 
     0, -93.342, -26.000, -31.678, -79.818, -20.944, -26.252, -44.468, 777.409, 217.011 
    -1, -87.596, -21.000, -19.544, -83.456,  0.647, 435.027, 647.600, -18.739, 32.547 
    -1, -52.097, -16.000, -17.778, 128.624, -5.320, 119.927, 189.431, 120.543, -45.487 
    -1, -90.469, -24.000, -28.194, -178.861, -13.072,  4.970, -894.608, -302.528, -281.073 
     1, -91.319, -25.000, -25.187, -251.518, -124.545, 229.358, 137.279, -116.148, 17.993 
    -1, -81.598, -17.000, -14.804, -195.305,  3.434, -82.034, -1071.034, -154.834, -299.504 
    -1, -92.238, -28.000, -29.278, -127.259,  1.411, 181.526, -1029.566, 83.105, -233.439 
    -1, -86.513, -28.000, -34.778, -288.252,  4.786, -221.492, -42.116, 714.581, 208.364 
    -1, -14.912, -6.000, -6.244, 94.401,  6.484, -194.746, -103.851, 385.932, 285.487 
    -1,  0.093,  0.000, -0.500, 28.753, 19.481, 34.906, 25.551, -18.021, -3.313 
     1, 195.594, 79.000, 89.827, 3976.214, 43.550, 130.437, 279.040, 79.807, 147.053 
    -1,  2.264,  0.000, -2.250, -224.360, -23.052, 113.662, -30.980, -592.566, 36.498 
     0, 158.233, 35.000, 37.128, 1645.963, 29.749, 68.858, 203.750, -519.727, 36.519 
     0, 111.684, 17.000, 18.700, 715.326, -1.637, 113.662, 27.894, 109.640, 91.304 
     1, -15.806, -3.000,  2.300, -17.050,  0.000, 233.804, 461.141, -89.380, 206.157 
     1, -1.593, -1.000, -0.929, -149.110, -23.896, 196.254, 356.567, -483.464, 67.327 
     1, 72.170, 26.000, 36.257, 555.460, -16.014, -99.406, -16.193, -481.793, 19.350 
     1, 44.852, 15.000, 25.179, 275.695, -12.790, -458.351, -174.388, -184.205, -215.165 
     1, 24.135, 13.000, 22.875, -361.728,  0.701, -1310.052, -239.207, -1099.496, -173.499 
     1, 24.508,  7.000, 13.408, 164.562, 61.470, 30.282, 192.963, -1099.496, -142.561 
     0,  7.164,  3.000, 11.784, -40.275, -4.150, -1441.837, -795.792, -184.705, -141.399 
     1, 79.219, 36.000, 44.920, 311.799,  2.757, 51.632, 404.539, -78.038, -18.508 
     1, 192.918, 80.000, 91.894, 4187.581, 198.831, -33.036, 87.794, -67.143,  3.226 
     1, 67.409, 12.000, 20.106, 1061.330, 130.726, 57.268, 118.840, 1179.083, 364.671 
     1, 107.497, 10.000, 18.933, 668.319,  2.857, 371.686, 309.683, 1421.421, 500.272 
     1, 50.619,  5.000, 14.300, 24.448,  1.145, -33.036, 250.567, 1179.083, 312.789 
     0, -92.020, -28.000, -43.392, -940.417, -25.476, -150.156, -172.869, -154.683, -48.173 
    -1, -83.505, -27.000, -28.059, -1029.889, -43.829, -18.496, -195.502, 92.425, -27.379 
    -1, -65.362, -22.000, -29.809, -438.094,  9.125, 123.518,  5.928,  3.818, -27.097 
    -1, -54.210, -18.000, -23.434, -1056.061, -11.791, 1483.835, 109.814, 486.430, 128.146 
    -1, -70.546, -26.000, -39.934, -1072.170, -43.477, 59.500, -107.947, -108.493, -47.576 
     1, 51.713, 13.000, 13.735, 109.161, 45.352, -63.371, -17.482, -31.228,  5.006 
     0, 53.176, 16.000, 18.350, -168.856,  0.786, -213.500, -116.586, -70.135, -32.800 
     1, -33.695, -5.000, -9.700, 364.530, -7.466, 96.453, 37.351, 192.442, 35.619 
     1, 83.079, 22.000, 28.637, 484.892, 156.328, -208.399, -6.782, -293.714, -107.294 
     1, 32.251, 14.000, 16.450, 516.310, 41.509, 79.964, 179.756, 291.606, 112.966 
     0, 62.858, 19.000, 23.390, 934.471, -14.118, -244.322, 60.947, -66.747, -30.511 
    -1, -8.297,  1.000,  5.609, 212.568,  8.775, -181.747, -181.016, 370.858, 172.918 
    -1, -57.573, -15.000, -21.455, -654.409, -101.554, -424.320, -429.517, -115.675, -124.296 
    -1, -24.244,  0.000, -3.808, -478.957, -44.093, 226.091, 69.499, 177.171, 33.794 
    -1, -66.356, -16.000, -21.200, -630.875,  3.151, -11.002, -86.638, 290.279, 75.193 
    -1, -40.557, -6.000, -9.350, -554.832, -12.096, -30.791, -73.408, -5.181, -8.915 
    -1, -32.126, -6.000, -7.600, -122.190, -0.924, -300.175, 186.088, 138.490, 54.311 
     0, -83.312, -20.000, -19.000, -531.339, 24.986, 470.658, 33.794, -13.390, -73.094 
     1, 47.573, 18.000, 19.000, 145.276, 12.676, 1492.584, 309.102, -25.642, -40.843 
    -1, 49.563,  7.000,  7.438, -478.361, -9.379, 1569.661, 383.814, -46.981, -48.605 
     0, -1.377, -6.000, -8.639, -34.061, -1.533,  6.994, 58.309, -327.479, -92.068 
     1, 88.533, 14.000, 15.215, 191.643,  5.423, 1552.642, 375.457, -133.360, -55.676 
    -1, 18.937,  4.000,  7.920, 91.938,  7.833, -46.050, 80.725, -182.980, -337.450 
     1,  0.003, -10.000, -5.747, -278.255, -5.332, -455.366, -86.778, -41.754, -676.674 
     0, 12.006, -3.000, -1.489, 50.654,  0.003, 131.706, 79.873, 59.150, -351.730 
    -1, -0.529, -8.000, -10.256, -82.829,  6.735, -26.246, 166.503, 100.274, 192.620 
     1, 67.420, 13.000, 16.262, 391.486, -2.224, -753.027, 448.686, -440.852, 17.598 
     0, -64.855, -20.000, -21.480, -407.069, -42.175, 110.603, 36.617, -91.906, -12.890 
    -1, -21.460, -10.000, -7.547, -364.834, -10.330, -497.585, -354.683, -301.579, -590.597 
     1, -14.054, -1.000,  0.253, 33.975, -5.023, 68.062, 151.809, 23.225, -269.227 
    -1, -10.998,  0.000, -0.583, -135.951, 11.811, -560.493, -355.031, 482.361, 106.758 
    -1, -128.673, -36.000, -40.410, -710.012, -54.207, 209.479, 185.727, -0.969, -94.441 
    -1, -125.224, -36.000, -41.410, -708.157, -39.156, 181.562, 161.122, -12.578, -6.475 
     1, -137.354, -36.000, -52.410, -636.871, -75.040, 151.233, 192.499, 992.547, 571.182 
    -1, -133.968, -32.000, -31.220, -591.826,  2.020, 448.506, 204.045, 41.221, 33.255 
     0, -121.541, -29.000, -35.677, -671.163, -35.094, -353.712, -441.607, -253.273, -73.857 
     1, -137.164, -34.000, -43.077, -530.432, -10.434, 944.400, 728.908, 158.628, 209.838 
    -1, -128.862, -34.000, -33.477, -588.580, -81.789, 50.517, -144.416, -17.952, -20.536 
     1, 41.880,  6.000,  6.500, 247.441,  0.532, 50.305, 63.896, 79.116, 346.680 
     1, 29.574,  4.000,  7.333, 114.872, 46.247, 218.510, 214.148, -48.051, 29.495 
     1, 104.652, 19.000, 22.513, 349.382,  9.666, 37.538, 89.880, -339.192, -123.299 
    -1, 42.464,  9.000, 11.500, -21.507, -3.820, 57.866, 105.965, 74.550, 383.723 
     1, 164.752, 58.000, 75.911, 1606.345,  5.723, -664.421, -61.444, -24.411, 351.325 
