move_left ,gV_diff_an4, gF_diff_an4 ,gFnnF_diff_an4, gMs_diff_an4, fMs_an4_left, FnnF_A_maxdec, FnnF_A_avgdec, FnnF_fMs_maxdec, FnnF_fMs_avgdec
     1, 13.716, 13.000, 15.030, 84.519,  0.616, -17.660, 22.422, -228.729, -63.816 
     1, 74.951, 29.000, 31.693, 175.415, -0.919, -148.825, -12.098, -330.892, -59.208 
     0,  9.280,  1.000,  2.667, 11.823,  0.000, -391.698, -103.263,  2.031, -15.140 
     1, 36.318, 10.000, 12.088, 79.778,  1.339, 16.820, 60.449, -1037.510, -437.121 
     0, -21.117, -4.000, -2.152, -149.067,  0.566, 611.272, 333.104, 952.939, 266.790 
    -1, -5.714, -3.000, -1.791, -60.075, -5.772, -501.940, -216.935, 164.757, 117.970 
    -1, 65.163, 20.000, 25.311, 478.102, -0.088, -160.067, -156.855, 613.671, 260.336 
     1,  5.271, -3.000,  2.845, 51.711,  2.223, 30.052, 424.285, 853.956, 210.729 
    -1, -52.288, -12.000, -11.508, -168.885,  0.018, 84.726, 33.103, 567.218, 313.192 
    -1, -65.967, -21.000, -18.950, -278.559, -113.204, 196.956, -8.720, 658.679, 264.195 
     1, -3.374,  0.000,  6.600,  7.359, 10.328, -1048.975, 344.034, 339.317, 180.579 
    -1, -9.258,  0.000, -1.120, 36.603, -6.291, -395.563, -33.853, 388.593, 83.149 
    -1, -17.242, -3.000, -2.473, -312.554, -3.527, -555.767, -132.676, 158.193, 203.600 
     0, -3.822, -9.000, -5.012, -14.595, 13.250, -37.855, 241.833, 527.395, 221.357 
     0, 63.902, 13.000, 19.747, 639.889, 42.115, 260.954, 164.528, 624.691, 86.187 
     0, -41.494, -15.000, -18.100, -496.849,  0.955, -45.400, 69.835, 613.671, 309.810 
     1, -9.255, -10.000, -6.867, -127.074,  9.761, -511.327, 130.974, 566.262, 189.425 
     0, -9.787, -8.000, -11.376, -172.382, -6.779, 360.095, 202.388, 860.058, 359.280 
    -1, -62.946, -16.000, -12.422, -218.959, -27.837, 70.126, -246.380, 14.588,  1.774 
    -1, -30.718, -10.000, -8.667, -213.390, -44.436, 158.730, 26.251, 135.071, 34.297 
     0,  7.676,  2.000,  1.730, -5.610, -7.985, -126.229, -81.644, 749.515, 167.255 
     0, 74.348, 31.000, 36.628, 288.398,  0.000, -57.797,  2.059, -283.398, -99.219 
     1, 36.055, 13.000, 14.936, 51.309, 39.398, -124.746, -99.446, 937.971, 180.357 
     1, 36.771,  8.000, 12.619, -11.895,  7.758, 20.321,  5.688, 749.515, 92.456 
    -1, -76.126, -21.000, -28.000, -62.577, -9.990, -58.738, -356.676, 79.597, 54.467 
    -1, -56.664, -17.000, -16.700, -53.787,  7.586, 99.400, -327.494, -319.089, -47.109 
    -1, -55.931, -14.000, -19.231, -156.363, -7.804, -552.932, -225.594, 111.719, 178.161 
    -1, -49.685, -15.000, -17.333, -71.331,  2.032, -542.018, -238.262, -94.492, -99.128 
    -1, -19.873, -9.000, -15.559, 24.708,  0.036, -210.930, -1431.211, 399.465, 79.652 
    -1, 26.137, -4.000,  1.326, 185.612, -24.393, -719.268, -1385.500, -724.483, -217.013 
     1,  0.162, -8.000, -1.837, 92.319,  1.450, -1517.247, -1239.042, 30.492, -47.345 
    -1, 161.129, 45.000, 51.231, 2174.809, 175.933, -4008.595, -809.191, -526.392, -225.083 
    -1, -12.626, -8.000, -7.059, 24.640, -3.303, -422.579, -1905.373, -323.136, -82.214 
    -1, 24.103,  2.000,  1.257, 27.766,  0.740, -166.712, -1409.272, -168.951, 38.435 
     1, 64.562,  2.000,  6.731, 788.082, 14.967, -3413.827, -1891.473, 65.337, -107.412 
    -1, 91.914, 22.000, 28.018, 682.208, -21.532, -440.482, -815.905, -1074.024, -469.257 
     0, 161.092, 68.000, 74.435, 2395.370,  3.391, -187.525, -1107.416, 149.049, 145.348 
    -1, 35.583,  0.000,  2.647, 269.549,  7.381, -353.585, -1770.079, 239.921, 118.901 
    -1, 47.657,  0.000,  5.588, 316.122,  0.076, -1070.321, -1910.130, -177.554, -4.485 
     1,  4.617,  5.000,  6.071,  0.155, -1.866, 703.760, 482.456, 169.803, 173.213 
     1,  4.479,  2.000,  1.571, 35.761,  3.789, -231.277, 281.062, 13.697, 33.682 
     1, 19.148,  9.000, 13.196, 76.954,  8.926, 416.530, 400.025, 40.378, 18.752 
     0, -10.534,  2.000,  0.121,  5.884, -3.139, 157.659, 60.395, -128.952, -122.987 
     1, 51.028, 21.000, 22.767, 242.694, 21.738, 157.659, 32.854, -383.317, -247.590 
     0, 54.656, 21.000, 24.867, 379.999, 30.129, -136.026, 34.086, -350.415, -147.376 
    -1, -17.882, -4.000, -5.733, 25.251, -3.699, -189.152, -181.163, -218.549, -125.042 
     1, 56.148, 11.000,  8.917, 117.537,  4.408, -103.452, 87.207, -140.568, -63.580 
    -1, -15.241, -3.000, -2.167, 26.937, -0.680, 167.787,  7.370, -464.121, -202.444 
     0,  9.850,  4.000,  5.436, -14.185,  6.348, 132.419, 114.987, -360.725, -146.307 
     1, 44.798, 20.000, 24.494, 158.583,  2.908, 79.292, 71.697, -431.219, -219.191 
    -1, 61.950, 24.000, 25.667, 348.268, 16.611, -103.452, -9.166, -122.542, -70.724 
     0, -53.496, -23.000, -31.920, -164.804, -21.855, 133.471, -45.892, 379.751, 172.814 
     1, -44.447, -22.000, -21.631, -193.580, -3.161, 465.897, 41.649, -45.865, -22.015 
     0, -12.390, -10.000, -15.849, -105.471,  0.600, 716.271, 230.043, -443.102, -49.703 
    -1, -27.591, -14.000, -15.531, -129.512,  0.000, 599.755, 280.775, 209.523, 84.799 
     1, -15.824, -12.000, -13.531, -125.073,  8.988, 225.523, 177.736, -4.038, 29.503 
     1, -17.521, -11.000, -9.412, -123.545, -10.450, 248.910, 11.672, 161.683, 78.809 
     0, -14.516, -17.000, -23.631, -193.342,  8.526, -561.694, -109.821, -703.849, -254.057 
    -1, -39.931, -21.000, -24.486, -221.682, -58.527, 110.230, -51.257, 129.371, 35.152 
    -1, 21.361, -2.000, -1.998, 35.953, 16.315, 259.999, -21.805, 101.318, -169.810 
    -1, -17.046, -16.000, -17.469, -108.650, -0.704, 412.277, 138.785, 216.298,  6.740 
     1, -28.843, -15.000, -14.972, -139.334, -8.335, -204.176, -53.446, 114.389, 71.432 
    -1, -67.673, -23.000, -21.809, -156.332, -0.961, -90.140, -142.640, -918.797, -240.061 
     1, 47.147, 19.000, 21.903,  8.640,  6.255, -103.955, 112.287, -143.074, -16.251 
     1, 65.345, 17.000, 22.565, 154.961, -0.841, -245.561, -66.868, -65.793, -37.763 
     1, 46.661, 14.000, 22.398, 52.748, -2.234, -265.902, -23.240, 56.406, -14.890 
     1, 22.001,  4.000, 10.208, -8.081, -0.776, -133.871, 48.802, -11.603, -4.516 
     1, 16.754,  3.000,  6.670, -27.946, -8.053, 100.149, 202.571, 121.852, 53.834 
     1, 124.976, 83.000, 96.522, 1435.364,  4.798, -6518.608, -769.449, -1282.998, -193.014 
     1,  1.756,  0.000,  0.000,  2.141,  0.049, -124.176, -87.245, -16.904, -15.008 
     1, 15.870,  5.000, 10.250, 172.010, 43.464, 337.979,  1.870, 36.597, 43.596 
     1, 27.022,  9.000, 16.625, 68.981,  6.472, -31.762, -19.501, 135.346, 15.373 
     0, -40.908, -10.000, -12.994, -143.868, 14.607, 519.407, -18.764, 13.170, 124.721 
     0, -62.463, -17.000, -20.137, -118.905, -1.296, 864.001, 268.981, 188.458, 149.059 
     0, -59.646, -17.000, -17.137, -146.057,  4.086, 846.506, 327.558, 344.404, 245.636 
    -1, -48.352, -18.000, -19.375, -164.852, -44.556, -270.419, -529.873, -44.777, -14.543 
    -1, -53.487, -15.000, -15.375, -121.392, -6.333, 555.629, 75.727, 584.956, 130.321 
    -1, -11.527,  1.000,  2.232, 15.081, -4.088, 157.171, 80.144, 22.694, 12.586 
     0, -23.500, -18.000, -26.567, -188.331, -1.416, 272.136,  9.070, 132.211, 17.293 
    -1,  5.308, -9.000, -11.781, -52.422, -10.299, 48.869, 45.105, 65.013, 81.456 
    -1, -50.829, -23.000, -31.971, -124.086, -10.319, -412.529, -262.472, 115.748, -12.711 
    -1, -53.340, -22.000, -25.025, -120.137,  1.777, -61.439, -78.531, 51.616, 19.310 
     1, -12.306, -12.000, -15.511, -70.738, -6.766, -12.981, -48.992, 182.249, 46.513 
     1, -60.520, -23.000, -23.829, -103.083,  1.015, 285.866, 158.945, 87.659, 57.089 
     1, -9.501, -9.000, -6.638, -4.945,  2.465, 144.331, 122.658, -10.096, -46.740 
     0, -54.753, -25.000, -37.600, -167.632,  9.378, -131.453, 44.896, 82.380, 100.852 
    -1, -45.010, -22.000, -32.775, -94.093, -6.968, 204.999, -70.685, 346.923, 246.708 
    -1, -54.243, -24.000, -33.900, -137.197, -11.339, -45.248, -213.140, 118.275, 101.257 
     1, -52.982, -22.000, -26.150, -124.536, -9.219, 249.270, 132.042, 270.959, 126.558 
    -1, -47.093, -23.000, -29.400, -268.122, -2.301, -2025.568, -771.502, 14.963, -3.502 
    -1, -25.449, -14.000, -15.587, -155.898, -2.386, -2336.634, -264.229, -153.621, 32.863 
    -1, -41.166, -25.000, -40.200, -216.150, -15.544, -330.048, -467.000, -394.197, -160.556 
     0, 91.776, 36.000, 38.539, 1303.985, -23.004, -4603.531, -894.639, -989.790, -136.219 
     1, 65.268, 24.000, 26.119, 602.834, -8.013, -5520.080, -544.929, -1050.472, -106.976 
     0, -41.498, -18.000, -18.900, -123.139,  2.254, 218.995, 25.464, -31.446, -3.760 
     0, 50.920, 15.000, 17.467, 367.823, -5.976, -110.822, 115.017, -14.098, 102.105 
     0, -2.865,  2.000, -2.063, -61.104,  0.545, -43.947, -127.209, -95.183, -119.087 
    -1, 68.514, 28.000, 33.242, 306.561, 38.518, -833.817, -327.678, -177.068, -24.630 
     1, 97.344, 18.000, 22.436, 360.842,  7.020, -276.503, -10.055, -13.397,  1.136 
     1, 27.532,  6.000,  7.525, 15.944,  6.526, -27.679, 175.488, -13.397, -25.152 
     1, 13.566,  8.000,  6.435, 125.134,  0.998, 1311.280, 495.177, 44.129, 102.860 
     1, 65.220, 23.000, 28.968, 469.227,  4.562, 1172.312, 402.469, -1174.501, -345.113 
     1, 11.010,  5.000,  5.534, 99.817,  5.482, 982.765, 288.672, 24.108, 45.389 
     1, 19.917,  7.000,  6.187, 40.165, -11.205, 1311.280, 356.742, 13.632, -5.924 
     1, 51.940, 18.000, 25.495, 476.593, 97.408, 273.212, 186.879, -1319.102, -157.253 
     1, 38.767,  6.000,  9.525, 91.104, 10.342, 126.609, 103.546, -112.245, -69.579 
    -1,  2.936, -1.000,  0.122, -14.816, -1.802, 324.022, 154.246, -1002.194, -398.711 
     1, 15.351,  0.000,  2.400, 48.367, 12.648, 120.466, 218.339, -27.304, -24.813 
     1,  8.705,  1.000, -0.373, -54.453, -2.220, -279.720, -45.911, -84.188, -65.862 
     1, 36.108,  6.000, 10.150, 26.899, 31.482, -24.425, 34.858, -58.394, -10.037 
     1,  9.816,  1.000,  4.627, 54.574,  0.317, 479.607, 447.050,  7.933, -77.889 
    -1, 46.513, 10.000, 37.000, 258.926, 25.869, 2093.843, 1299.894, 272.814, 150.137 
     1, 184.729, 68.000, 100.708, 2043.266, 189.540, 1412.524, 2054.566, 351.751, 154.359 
     1, 86.280, 24.000, 27.463, 627.168, 51.051, -757.875, 44.481, -1243.000, -132.897 
    -1, 50.823, 23.000, 22.021, 759.052,  1.826, -3634.162, -986.092, 230.842, 154.265 
     1, 17.743,  4.000,  8.752, 156.426,  5.759, 361.509, -2.650, 356.858, 21.572 
    -1, 83.453, 18.000, 21.029, 561.297, 45.685, -885.864, -62.364, -431.913, -51.505 
    -1, -41.828, -12.000, -10.270, -69.892, -10.047, -470.700, -455.961, -0.661, 28.550 
     0, -75.008, -18.000, -19.440, -209.818, -13.283, 4195.914, 762.817, 742.841, 291.712 
     1, -80.502, -21.000, -29.190, -189.723, -17.318, 463.074, 160.140, 517.993, 242.707 
     0, -21.670,  9.000,  8.589,  4.427,  1.577, -105.297, -66.999, 70.831, 38.349 
     0, -62.886, -9.000, -7.127, -171.226, -10.034, -194.384, -308.807, 60.442,  6.781 
    -1, -85.829, -20.000, -31.840, -180.154,  0.000, 123.709, -54.251, -28.857, -47.977 
     1, -28.308, -6.000, -9.335, -83.948, -8.713, -336.101,  5.836, -308.856, -29.641 
     0, -50.251, -13.000, -16.523, -196.412, -19.948, 198.671, 12.038, 143.089, 65.041 
     1, 49.034, 20.000, 37.750, 204.528,  5.294, -150.715, 10.417, -247.789, -152.354 
     1, 137.045, 62.000, 84.939, 1497.254, 27.903, -58.665,  9.443, -235.394, -211.575 
    -1, 79.641, 25.000, 44.690, 190.393, 15.770, -164.625, -214.740, -247.789, -257.745 
    -1, 63.998, 33.000, 54.108, 212.107, 51.527, -58.665, 46.340, -195.512, -156.100 
    -1, 75.952,  6.000,  3.733, 438.895, -10.531, -2384.906, -528.087, -603.072, -294.632 
     1, 123.973, 30.000, 29.410, 594.261, -11.458, -615.340, 227.836, -1706.889, -300.877 
     1, 16.659, -2.000, -4.238, -247.245, 39.133, -2384.906, -352.826, -603.072, -96.327 
     1, -9.995, -2.000, -1.810, -10.628, -0.535, 233.869, 398.484, -22.801, 41.221 
    -1,  2.432,  1.000, -6.267, -37.651,  3.118, -615.340, -331.694, -265.370, -93.251 
    -1, -4.889, -4.000, -4.067, -31.209,  4.915, -302.496, 16.591, -5.347, 45.884 
     1, 35.431,  5.000,  4.108, 292.258, -0.171, 3691.744, 2207.802, 67.134, 24.522 
     1, 31.065,  7.000,  2.657, 332.579,  1.095, 3150.921, 1177.827, 357.306, 106.481 
    -1, -118.271, -76.000, -82.308, -1375.882,  1.381, 91.098, -92.815, 422.255, 150.788 
     0, -109.284, -72.000, -77.133, -1290.287,  8.236, 349.222, 105.320, -89.882, -123.745 
     0, -94.826, -72.000, -79.522, -1340.550, -3.470, 4147.250, 895.205, 804.805, 107.467 
    -1, -61.512, -55.000, -60.694, -1301.214, -54.690, 6030.647, 213.749, 197.337, 41.619 
    -1, -138.974, -85.000, -99.522, -1392.204, -21.039, 5707.814, 1296.850, 887.985, 323.028 
     1, -87.758, -67.000, -73.044, -1305.248, -5.544, -707.044, -26.424, 280.519, 117.901 
     0, -95.398, -71.000, -78.996, -1341.066, -0.699, 350.352,  9.675, -94.109, -77.726 
    -1, -127.111, -83.000, -97.522, -1451.021, -12.052, -93.707, -114.582, 132.566, -89.205 
     1, -89.699, -76.000, -88.594, -1403.900, -7.333, 843.687, -158.387, 77.116, 16.193 
    -1, -123.219, -83.000, -96.522, -1433.222, -25.819, 6394.432, 1307.689, 1386.091, 337.496 
    -1, -106.176, -82.000, -90.647, -1634.529, -231.003, 3237.802, 443.498, 818.034, 116.795 
     1, -11.125, -46.000, -46.840, -662.709, 10.360, 4607.433, 693.368, 573.740, 49.075 
    -1, -135.764, -84.000, -99.856, -1396.109,  6.261, -440.359, -963.376, -54.014, -100.070 
     0, -109.106, -78.000, -86.272, -1263.354, -16.264, 6541.353, 363.271, 1239.073, 74.629 
    -1, -126.006, -81.000, -97.744, -1457.790, -60.020, 5773.196, 136.678, 1224.336, 32.766 
    -1, -102.779, -71.000, -77.680, -1303.691, -6.228, 1976.164, 477.514, 441.472, 237.683 
    -1, -121.274, -77.000, -82.599, -1436.807, -62.674, 4892.925, 850.149, 610.448, 152.232 
    -1, -143.005, -83.000, -94.808, -1362.880, -3.060, 134.141, -120.109, 11.968, -70.311 
    -1, -119.334, -79.000, -86.886, -1468.671, -1.698, -113.853, -95.404, -95.626, -82.723 
     1, -124.254, -80.000, -88.722, -1423.635, -22.695, -153.675, -33.937, 86.928, 75.074 
    -1, -127.318, -82.000, -95.647, -1502.996, -115.448, 2143.977, 553.834, 515.703, 445.283 
    -1, -97.954, -74.000, -79.897, -1366.383, -14.234, -413.855, -688.160, 62.771, -11.904 
    -1, -142.692, -85.000, -105.122, -1378.718, -14.105, 5574.364, 793.104, 1154.466, 393.438 
    -1, -114.290, -82.000, -96.397, -1392.419, -5.347, -1089.670, -802.711, -209.366, -249.938 
     1, 64.236, -5.000, -5.028, 913.592, 39.740, 5773.196, 1083.739, 1224.336, 166.815 
    -1, -128.404, -81.000, -90.189, -1352.968,  1.483, 18.711, -140.071, 60.844, -0.942 
     0, -81.444, -59.000, -64.877, -1079.263, -9.822, 1733.638, 174.166, 509.411, 166.518 
     1, -89.047, -72.000, -79.244, -1426.035,  0.000, 300.518, -6.163, 1080.274, 579.311 
    -1, -87.894, -70.000, -75.772, -1448.884, -34.592, 1622.114, 19.626, 476.547, 56.370 
     1, -130.898, -84.000, -103.856, -1476.812,  1.414, 1842.817, 531.831, 128.445, -154.745 
    -1, -111.892, -77.000, -85.445, -1376.140, -26.548, 1689.352, 353.996, 209.348, 111.079 
     1, -111.154, -79.000, -86.977, -1348.762, -1.068, -506.879, -291.323, -924.992, -501.967 
     1, -67.763, -66.000, -66.564, -1224.955,  6.575, 5523.992, 703.861, 1043.016, -21.214 
    -1, -119.815, -77.000, -82.522, -1431.195, -40.333, 5162.561, 930.648, 1175.028, 248.853 
    -1, -55.144, -64.000, -69.022, -1203.300,  1.722, 2721.626, 616.492, 1015.731, 358.366 
    -1, -134.637, -83.000, -97.951, -1391.632, -8.967, 5583.647, 1540.871, 676.259,  9.246 
    -1, -128.993, -80.000, -94.222, -1422.356, -5.343, 963.738, -564.260, -96.289, -79.869 
     0, -2.892, -1.000, -1.583,  0.706,  1.307, 78.227, -21.876, -3.571, -8.806 
     0, 42.393,  6.000,  5.200, 47.361,  0.000, 120.235, 255.071, 51.706, 49.898 
     0,  6.481, -1.000, -3.333, 14.146, -2.142, 94.742, 70.694, 178.737, 105.747 
     0, 128.939, 37.000, 35.928, 684.968, 50.495, -97.993, 12.987, -149.863, -77.008 
    -1, -2.162,  2.000,  3.518, -162.714, -8.942, -593.334, -743.123, 578.103, 118.138 
    -1, 101.718, 48.000, 51.499, 492.008,  0.710, 725.473, -901.390, 153.685, 70.692 
    -1, -53.759, -6.000, -11.758, -74.299, -3.915, -9.161, -585.423, 111.498, -41.972 
    -1, -35.000, -4.000, -8.949, -130.437, -43.082, -615.836, -1686.336, -1998.639, -471.632 
    -1,  5.061,  1.000,  0.236, -158.273, -22.999, -1627.008, -442.399, -293.208, -103.985 
     1, 39.721, 12.000, 14.275, 182.100, -2.436, 326.439, 220.457, -231.352, 15.459 
    -1, 25.497,  4.000,  0.500, -78.553, -3.089, -231.255, -372.523, 395.791, 129.795 
     0, 23.160,  1.000,  4.719, 17.216, -3.825, 476.746, 343.263, -170.608, 12.982 
     0, 43.250,  6.000,  7.936, 144.094, -3.307, -343.475, -114.045, -23.287, -28.567 
    -1, 24.958, 10.000, 11.577, 187.240, -9.929, -120.641, 62.582, -45.488, 94.953 
    -1, -1.544, -1.000, -0.214, -55.313, -5.372, -656.053, -344.759, -176.317, -32.781 
    -1, -7.398, -6.000, -5.714, -248.284, -11.548, -801.799, -132.736, 178.377, 114.174 
    -1, -11.641, -5.000, -2.881, -25.192,  1.436, -130.595, -85.090, -45.104, 12.141 
     1, 103.913, 40.000, 41.566, 931.125,  7.577, -523.513, -90.186, -218.693, -96.999 
     0, 26.817,  6.000,  8.053, 213.721,  4.762, -1338.346, -98.834, 28.262,  4.556 
    -1, 26.672,  7.000,  8.100, 20.459, -1.081, -830.120, -329.711, -380.849, -88.403 
     1,  3.907,  4.000,  3.882, -15.085, 26.731, -462.418, -120.758, -156.390, -126.758 
     0, 75.231, 13.000, 15.538, 288.471, -4.729, -1323.151, -230.573, -836.459, -170.036 
    -1, 42.491, 16.000, 17.724, -45.345, 16.685, -1295.631, -115.920, -837.079, -131.172 
    -1, -2.379,  0.000,  0.846, -13.874, -27.057, 38.758, -62.585, 94.601, 32.029 
    -1, -11.032, -6.000, -5.143, -29.439,  1.668, 148.251, 19.605, 127.527, 66.495 
     1, -20.175, -7.000, -5.000,  8.657, -6.616, 421.899, 851.679, 310.267, 501.658 
    -1, -17.013, -6.000, -4.571, -30.652, -14.481, -209.055, -87.751, 148.065, 215.198 
     1, 55.508, 17.000, 22.688, 175.794,  4.811, 781.707, 240.788, 143.464, 88.623 
     1, -4.666, -2.000, -0.603, 53.640, -4.151, 1026.513, 383.522, 159.715, 40.918 
    -1, 17.140,  3.000,  8.028, -32.328,  0.000, 662.460, -49.147, -258.933, -212.001 
     0, 35.374, 15.000, 20.444, 383.125, -0.567, -239.520, -11.655, -258.933, -157.011 
     1, 57.316, 18.000, 19.600, 162.921,  6.798, -309.749, -86.432, 33.336,  1.380 
     1, 22.837,  5.000,  7.250, 55.890, 10.635, -309.749, -45.734, -325.847, -67.842 
     0, 22.491,  2.000,  5.000, -5.821,  4.683, -432.914, -30.339, -69.317, -74.320 
     1, 46.700, 12.000, 10.105, 125.869,  8.282, -350.651, -2.055, -402.944, -138.123 
     0, 46.776,  4.000,  9.455, 178.945, -0.185, -4117.547, -1394.004, -710.613, -304.052 
    -1, 30.927, 24.000, 29.889, 341.526, -7.398, 153.820, 190.662, 199.513, 94.222 
    -1, -21.510, -4.000, -6.208, 94.237,  3.335, -77.467, -80.389, 39.553, 11.317 
    -1, -1.949,  4.000, 10.979, 32.433,  2.259, -2624.690, -285.077, -263.173, -9.851 
    -1, 26.454,  6.000, 11.444, 118.538,  0.902, -467.615, 1655.165, -483.826, -256.422 
     0, 115.275, 54.000, 65.106, 1492.316,  0.551, -2612.990, -1487.478, -1086.456, -683.598 
     1, 88.767, 42.000, 52.685, 791.165, 37.732, -2437.809, 335.107, -881.364, -192.111 
    -1, -8.715,  4.000,  2.214, -116.258,  0.250, -658.338, -111.286, 94.537, 24.017 
    -1,  0.879,  4.000,  1.764, 117.092, -4.092, -68.092, -160.418,  2.295, -6.856 
    -1, -2.237,  6.000,  5.893, 102.358,  0.000, 284.149, 12.230, 12.540, -7.896 
     0, 85.754, 19.000, 30.837, 282.752,  4.959, -542.456, -397.971, -517.993, -199.805 
     1, 76.417, 18.000, 27.841, 468.668, -5.988, -542.456, -40.122, -125.639, -96.215 
    -1, 57.930, 21.000, 33.550, 245.918,  0.175, -357.674, -181.312, -19.649, -55.540 
    -1, 12.622,  7.000,  1.452, 54.748,  5.627, -564.483, -619.482, 681.332, 238.478 
    -1, -31.286, -5.000, -9.071, -14.599,  0.987, 393.249, -389.194, 730.124, 130.615 
    -1,  9.791,  1.000, -1.581, -39.037, 19.130, -612.061, -675.042, -29.738, -167.381 
    -1, -31.497, -2.000, -4.631,  8.036,  4.514, -122.151, -182.686, 118.128, -36.775 
    -1, -41.806, -7.000, -16.857, 49.378,  2.436, -52.796, -643.574, -735.663, -360.838 
     0, -23.047, -5.000, -14.048, -6.759,  5.585, -533.629, -871.711, -199.025, -162.495 
     1, -21.555, -7.000, -7.143, 24.963,  6.958, 431.555, 255.918, 633.031, 249.003 
     1,  8.953, -2.000, -1.048, -13.511,  1.738, 22.432, 68.414, -571.703, -216.873 
     1, 26.628, 11.000, 15.086, 106.268,  0.366, -274.293, -43.693, -255.033, -124.406 
     1, 35.673, 11.000, 12.646, 117.240,  6.106, -7227.776, -1476.544, 427.037, 53.108 
     0,  0.651, -2.000, -0.214, 11.507, -2.963, 243.828, 58.965, -62.597, -47.379 
     1, 44.513, 10.000, 13.619, 122.806,  7.121, 115.994, 108.298, -635.677, -161.559 
     1, 63.811, 17.000, 22.576, 459.687, 12.017, -273.677, -37.114, -159.908, -40.325 
     0, -30.693, -11.000, -11.129, -53.790,  0.837, -57.043, -14.924, 425.484, 48.347 
    -1, 33.214, 11.000,  8.978, 47.198, -4.058, 69.408, 55.573, 263.824, 77.858 
    -1, -14.552, -7.000, -12.143, -68.923, -9.317, -102.209, -78.616, 249.598, 140.359 
    -1, -38.691, -13.000, -13.554, -68.096, -2.312, -1.226, -40.390, 75.187,  6.192 
    -1, -11.943, -6.000, -10.829, -63.471, -2.406, -102.209, -115.539, -34.480, -34.185 
     0, -31.116, -9.000, -5.429, -34.540, -1.228, -539.227, -122.854, -76.184,  9.445 
    -1, -22.298, -10.000, -13.519, -59.334, -0.026, 91.916, -172.725, 89.178, 68.346 
     1, -32.314, -13.000, -22.929, -104.604, -0.494, 224.432, -28.679, 54.229, 80.721 
    -1, -26.553, -2.000, -0.417, -24.547, -1.619,  5.086, -81.435, 11.384, 66.666 
    -1, -29.115, -2.000, -1.000, -27.358, -8.891, 467.426, 123.390, -119.186, -14.117 
     1, -26.675,  0.000,  0.714, -52.207,  0.000, 350.256, 71.009, -0.585, -4.505 
    -1, -45.981, -12.000, -13.509, -135.512, -1.776, 356.802, -91.636, 234.979, 148.801 
    -1, -43.814, -11.000, -10.351, -156.777, -5.592, -751.660, -437.112, 91.860, 33.286 
    -1, -59.088, -19.000, -19.821, -195.181, -12.402, 833.499, 113.681, 246.206, 84.524 
    -1, -16.258, -10.000, -14.044, -219.384,  6.886, -108.659, -274.555, -397.089, -68.283 
     0, -71.675, -20.000, -20.821, -172.431, -1.492, 192.592, -292.266, 91.860, 71.804 
    -1, 86.436, 35.000, 37.290, 884.305, -15.233, -583.591, -90.552, -146.075, 21.799 
    -1,  3.790,  1.000,  2.179, -6.856, 16.200, 1640.553, 74.719, -157.934, 12.792 
     1, -52.635, -10.000, -6.099, -168.192, -6.472, 1381.126, 534.145, 145.914, 82.194 
     1, -12.720,  7.000,  7.864, -13.666, -0.758, -32.504, 48.963, 234.979, -9.519 
     0, -1.455, -8.000, -11.571, -99.261, -1.645, -864.665, -534.231, -165.475, -114.817 
    -1, -3.141, -6.000, -7.231, -204.251, -2.432, 74.545, -210.816, 294.590, 52.724 
    -1, -68.551, -20.000, -22.571, -203.832, -0.673, -54.294, -704.252, 530.988, 273.014 
    -1, 14.037, 16.000, 17.224, 169.130, -0.540, -2644.099, -493.133, -287.367, -2.962 
    -1, -62.267, -19.000, -24.821, -175.665, -32.957, -672.487, -639.544, 61.035, 16.174 
    -1, -123.746, -46.000, -53.995, -938.234, -21.640, 631.286, 134.679, 262.651, 61.995 
    -1, -87.837, -35.000, -42.233, -965.339, -10.166, 661.182, -829.918, 187.656, 107.469 
    -1, -45.827, -15.000, -16.540, -761.653, -20.595, 1036.726, -239.069, 399.534, 51.843 
    -1, -48.868, -30.000, -37.349, -864.551, -11.465, 2643.229, -1376.798, 156.885, 72.281 
    -1, -100.006, -36.000, -37.684, -946.210, -72.079, 701.655, 158.971, -184.299, -32.051 
    -1, -130.338, -47.000, -56.399, -989.329,  1.108, 45.710, -889.020, -131.974, -58.205 
     0, -102.149, -38.000, -44.366, -969.648, -20.457, 750.729, -1222.330, 251.986, 131.856 
    -1, -112.690, -43.000, -50.066, -935.322, -13.943, 4680.021, 913.269, 677.290, 162.711 
    -1, -125.971, -45.000, -55.316, -1012.923,  2.611, -147.844, 120.499, 47.573, 63.591 
     0, -75.907, -34.000, -37.461, -841.354, -8.749, -270.507, -316.568, 212.694, -22.316 
    -1, -118.662, -45.000, -52.941, -961.676, -32.808, 1013.092, 335.333, 376.905, 99.879 
     0, -80.769, -36.000, -38.801, -922.527, -26.013, 4680.021, -714.831, 317.208, 128.111 
     0, -104.688, -43.000, -55.566, -949.317, -19.220, 784.817, -1692.258, 410.961, 195.696 
    -1, -101.419, -39.000, -43.709, -896.201, -59.655, -147.844, 61.601, -15.409, -71.741 
     0, -125.612, -45.000, -49.566, -933.302, -4.174, 603.195, -266.256, -115.902, -97.334 
    -1, -123.935, -45.000, -51.566, -937.803, -1.570, 513.285, 174.002, 160.929, 11.985 
     1, 79.866, 17.000, 17.275, 330.658, 13.176, -160.542, -119.294, 29.686, -14.823 
